,dataset,instance,interpreter,complex_model,result
3150,blood,50,gplearn,mlp,0.9591304347826088
3151,blood,51,gplearn,mlp,0.936
3152,blood,52,gplearn,mlp,0.9495652173913044
3153,blood,53,gplearn,mlp,0.9521739130434784
3154,blood,54,gplearn,mlp,0.9634782608695652
3155,blood,55,gplearn,mlp,0.9625
3156,blood,56,gplearn,mlp,0.9756521739130436
3157,blood,57,gplearn,mlp,0.974
3158,blood,58,gplearn,mlp,0.9504347826086956
3159,blood,59,gplearn,mlp,0.9756521739130436
3160,blood,60,gplearn,mlp,0.9495652173913044
3161,blood,61,gplearn,mlp,0.9756521739130436
3162,blood,62,gplearn,mlp,0.921
3163,blood,63,gplearn,mlp,0.9817391304347826
3164,blood,64,gplearn,mlp,0.942
3165,blood,65,gplearn,mlp,0.9582608695652174
3166,blood,66,gplearn,mlp,0.9834782608695652
3167,blood,67,gplearn,mlp,0.998
3168,blood,68,gplearn,mlp,0.976
3169,blood,69,gplearn,mlp,0.994
3170,blood,70,gplearn,mlp,0.634
3171,blood,71,gplearn,mlp,0.9756521739130436
3172,blood,72,gplearn,mlp,0.9756521739130436
3173,blood,73,gplearn,mlp,0.996
3174,blood,74,gplearn,mlp,0.995
3175,blood,75,gplearn,mlp,0.813
3176,blood,76,gplearn,mlp,0.998
3177,blood,77,gplearn,mlp,0.995
3178,blood,78,gplearn,mlp,0.9539130434782608
3179,blood,79,gplearn,mlp,0.9756521739130436
3180,blood,80,gplearn,mlp,0.991
3181,blood,81,gplearn,mlp,0.997
3182,blood,82,gplearn,mlp,0.9495652173913044
3183,blood,83,gplearn,mlp,0.947
3184,blood,84,gplearn,mlp,0.9756521739130436
3185,blood,85,gplearn,mlp,0.982608695652174
3186,blood,86,gplearn,mlp,0.9756521739130436
3187,blood,87,gplearn,mlp,0.856
3188,blood,88,gplearn,mlp,0.9756521739130436
3189,blood,89,gplearn,mlp,0.999
3190,blood,90,gplearn,mlp,0.978
3191,blood,91,gplearn,mlp,0.9756521739130436
3192,blood,92,gplearn,mlp,0.994
3193,blood,93,gplearn,mlp,0.998
3194,blood,94,gplearn,mlp,0.933
3195,blood,95,gplearn,mlp,0.995
3196,blood,96,gplearn,mlp,0.9756521739130436
3197,blood,97,gplearn,mlp,0.9669565217391304
3198,blood,98,gplearn,mlp,0.982608695652174
3199,blood,99,gplearn,mlp,0.939
3200,blood,0,gplearn,sgdc,0.9930434782608696
3201,blood,1,gplearn,sgdc,0.9730434782608696
3202,blood,2,gplearn,sgdc,0.9721739130434782
3203,blood,3,gplearn,sgdc,0.9539130434782608
3204,blood,4,gplearn,sgdc,0.9730434782608696
3205,blood,5,gplearn,sgdc,0.9675
3206,blood,6,gplearn,sgdc,0.9730434782608696
3207,blood,7,gplearn,sgdc,0.9834782608695652
3208,blood,8,gplearn,sgdc,0.9730434782608696
3209,blood,9,gplearn,sgdc,0.969
3210,blood,10,gplearn,sgdc,0.9730434782608696
3211,blood,11,gplearn,sgdc,0.9730434782608696
3212,blood,12,gplearn,sgdc,0.9730434782608696
3213,blood,13,gplearn,sgdc,0.9730434782608696
3214,blood,14,gplearn,sgdc,0.979
3215,blood,15,gplearn,sgdc,0.991
3216,blood,16,gplearn,sgdc,0.9675
3217,blood,17,gplearn,sgdc,0.9591304347826088
3218,blood,18,gplearn,sgdc,0.9675
3219,blood,19,gplearn,sgdc,0.973
3220,blood,20,gplearn,sgdc,0.9766666666666668
3221,blood,21,gplearn,sgdc,0.9730434782608696
3222,blood,22,gplearn,sgdc,0.9721739130434782
3223,blood,23,gplearn,sgdc,0.9730434782608696
3224,blood,24,gplearn,sgdc,0.916
3225,blood,25,gplearn,sgdc,0.993
3226,blood,26,gplearn,sgdc,0.9808333333333332
3227,blood,27,gplearn,sgdc,0.9675
3228,blood,28,gplearn,sgdc,0.9730434782608696
3229,blood,29,gplearn,sgdc,0.9782608695652174
3230,blood,30,gplearn,sgdc,0.9765217391304348
3231,blood,31,gplearn,sgdc,0.999
3232,blood,32,gplearn,sgdc,0.928
3233,blood,33,gplearn,sgdc,0.9730434782608696
3234,blood,34,gplearn,sgdc,0.9675
3235,blood,35,gplearn,sgdc,0.9730434782608696
3236,blood,36,gplearn,sgdc,0.997
3237,blood,37,gplearn,sgdc,0.989
3238,blood,38,gplearn,sgdc,0.9730434782608696
3239,blood,39,gplearn,sgdc,0.9675
3240,blood,40,gplearn,sgdc,0.9730434782608696
3241,blood,41,gplearn,sgdc,0.9730434782608696
3242,blood,42,gplearn,sgdc,0.9730434782608696
3243,blood,43,gplearn,sgdc,0.9739130434782608
3244,blood,44,gplearn,sgdc,0.998
3245,blood,45,gplearn,sgdc,0.999
3246,blood,46,gplearn,sgdc,0.9730434782608696
3247,blood,47,gplearn,sgdc,0.767
3248,blood,48,gplearn,sgdc,0.9730434782608696
3249,blood,49,gplearn,sgdc,0.9675
3250,blood,50,gplearn,sgdc,0.982608695652174
3251,blood,51,gplearn,sgdc,0.8590000000000001
3252,blood,52,gplearn,sgdc,0.9765217391304348
3253,blood,53,gplearn,sgdc,0.9730434782608696
3254,blood,54,gplearn,sgdc,0.9730434782608696
3255,blood,55,gplearn,sgdc,0.9825
3256,blood,56,gplearn,sgdc,0.9730434782608696
3257,blood,57,gplearn,sgdc,0.989
3258,blood,58,gplearn,sgdc,0.9791304347826087
3259,blood,59,gplearn,sgdc,0.9730434782608696
3260,blood,60,gplearn,sgdc,0.998
3261,blood,61,gplearn,sgdc,0.9721739130434782
3262,blood,62,gplearn,sgdc,0.8690000000000001
3263,blood,63,gplearn,sgdc,0.9817391304347826
3264,blood,64,gplearn,sgdc,0.867
3265,blood,65,gplearn,sgdc,0.9652173913043478
3266,blood,66,gplearn,sgdc,0.9730434782608696
3267,blood,67,gplearn,sgdc,0.9730434782608696
3268,blood,68,gplearn,sgdc,0.8959999999999999
3269,blood,69,gplearn,sgdc,0.9373913043478259
3270,blood,70,gplearn,sgdc,0.96
3271,blood,71,gplearn,sgdc,0.9730434782608696
3272,blood,72,gplearn,sgdc,0.9730434782608696
3273,blood,73,gplearn,sgdc,0.994
3274,blood,74,gplearn,sgdc,0.995
3275,blood,75,gplearn,sgdc,0.9675
3276,blood,76,gplearn,sgdc,0.9675
3277,blood,77,gplearn,sgdc,0.967
3278,blood,78,gplearn,sgdc,0.9678260869565216
3279,blood,79,gplearn,sgdc,0.9730434782608696
3280,blood,80,gplearn,sgdc,0.9730434782608696
3281,blood,81,gplearn,sgdc,0.993
3282,blood,82,gplearn,sgdc,0.9565217391304348
3283,blood,83,gplearn,sgdc,0.956
3284,blood,84,gplearn,sgdc,0.9730434782608696
3285,blood,85,gplearn,sgdc,0.9730434782608696
3286,blood,86,gplearn,sgdc,0.9730434782608696
3287,blood,87,gplearn,sgdc,0.996
3288,blood,88,gplearn,sgdc,0.9730434782608696
3289,blood,89,gplearn,sgdc,0.9730434782608696
3290,blood,90,gplearn,sgdc,0.9860869565217392
3291,blood,91,gplearn,sgdc,0.9730434782608696
3292,blood,92,gplearn,sgdc,0.993
3293,blood,93,gplearn,sgdc,0.989
3294,blood,94,gplearn,sgdc,0.9675
3295,blood,95,gplearn,sgdc,0.995
3296,blood,96,gplearn,sgdc,0.9730434782608696
3297,blood,97,gplearn,sgdc,0.971304347826087
3298,blood,98,gplearn,sgdc,0.9843478260869564
3299,blood,99,gplearn,sgdc,0.998
3300,steel,0,gplearn,rf,1.0
3301,steel,1,gplearn,rf,0.9641666666666666
3302,steel,2,gplearn,rf,1.0
3303,steel,3,gplearn,rf,1.0
3304,steel,4,gplearn,rf,1.0
3305,steel,5,gplearn,rf,1.0
3306,steel,6,gplearn,rf,0.9358333333333332
3307,steel,7,gplearn,rf,1.0
3308,steel,8,gplearn,rf,0.9991666666666666
3309,steel,9,gplearn,rf,0.9333333333333332
3310,steel,10,gplearn,rf,0.9666666666666668
3311,steel,11,gplearn,rf,0.9716666666666668
3312,steel,12,gplearn,rf,0.9416666666666668
3313,steel,13,gplearn,rf,0.9641666666666666
3314,steel,14,gplearn,rf,0.9383333333333334
3315,steel,15,gplearn,rf,0.9525
3316,steel,16,gplearn,rf,0.9991666666666666
3317,steel,17,gplearn,rf,1.0
3318,steel,18,gplearn,rf,1.0
3319,steel,19,gplearn,rf,1.0
3320,steel,20,gplearn,rf,0.9983333333333332
3321,steel,21,gplearn,rf,0.9325
3322,steel,22,gplearn,rf,0.9341666666666668
3323,steel,23,gplearn,rf,0.9133333333333332
3324,steel,24,gplearn,rf,0.9475
3325,steel,25,gplearn,rf,1.0
3326,steel,26,gplearn,rf,0.995
3327,steel,27,gplearn,rf,1.0
3328,steel,28,gplearn,rf,0.9091666666666668
3329,steel,29,gplearn,rf,0.9991666666666666
3330,steel,30,gplearn,rf,0.9566666666666668
3331,steel,31,gplearn,rf,0.9641666666666666
3332,steel,32,gplearn,rf,0.9508333333333332
3333,steel,33,gplearn,rf,1.0
3334,steel,34,gplearn,rf,1.0
3335,steel,35,gplearn,rf,1.0
3336,steel,36,gplearn,rf,1.0
3337,steel,37,gplearn,rf,0.9716666666666668
3338,steel,38,gplearn,rf,0.9941666666666666
3339,steel,39,gplearn,rf,1.0
3340,steel,40,gplearn,rf,0.9825
3341,steel,41,gplearn,rf,0.955
3342,steel,42,gplearn,rf,1.0
3343,steel,43,gplearn,rf,0.9991666666666666
3344,steel,44,gplearn,rf,1.0
3345,steel,45,gplearn,rf,1.0
3346,steel,46,gplearn,rf,0.94
3347,steel,47,gplearn,rf,1.0
3348,steel,48,gplearn,rf,1.0
3349,steel,49,gplearn,rf,0.9991666666666666
3350,steel,50,gplearn,rf,1.0
3351,steel,51,gplearn,rf,0.9458333333333332
3352,steel,52,gplearn,rf,0.995
3353,steel,53,gplearn,rf,1.0
3354,steel,54,gplearn,rf,1.0
3355,steel,55,gplearn,rf,0.9075
3356,steel,56,gplearn,rf,0.9825
3357,steel,57,gplearn,rf,1.0
3358,steel,58,gplearn,rf,0.8240000000000001
3359,steel,59,gplearn,rf,1.0
3360,steel,60,gplearn,rf,0.9308333333333332
3361,steel,61,gplearn,rf,0.9875
3362,steel,62,gplearn,rf,1.0
3363,steel,63,gplearn,rf,1.0
3364,steel,64,gplearn,rf,1.0
3365,steel,65,gplearn,rf,1.0
3366,steel,66,gplearn,rf,0.9641666666666666
3367,steel,67,gplearn,rf,0.9391666666666668
3368,steel,68,gplearn,rf,0.9408333333333332
3369,steel,69,gplearn,rf,0.9983333333333332
3370,steel,70,gplearn,rf,0.9641666666666666
3371,steel,71,gplearn,rf,0.9825
3372,steel,72,gplearn,rf,1.0
3373,steel,73,gplearn,rf,1.0
3374,steel,74,gplearn,rf,1.0
3375,steel,75,gplearn,rf,1.0
3376,steel,76,gplearn,rf,1.0
3377,steel,77,gplearn,rf,0.901
3378,steel,78,gplearn,rf,1.0
3379,steel,79,gplearn,rf,1.0
3380,steel,80,gplearn,rf,0.9991666666666666
3381,steel,81,gplearn,rf,1.0
3382,steel,82,gplearn,rf,1.0
3383,steel,83,gplearn,rf,0.9308333333333332
3384,steel,84,gplearn,rf,0.9825
3385,steel,85,gplearn,rf,0.9233333333333332
3386,steel,86,gplearn,rf,1.0
3387,steel,87,gplearn,rf,0.9275
3388,steel,88,gplearn,rf,1.0
3389,steel,89,gplearn,rf,0.9991666666666666
3390,steel,90,gplearn,rf,0.9991666666666666
3391,steel,91,gplearn,rf,0.9408333333333332
3392,steel,92,gplearn,rf,1.0
3393,steel,93,gplearn,rf,1.0
3394,steel,94,gplearn,rf,1.0
3395,steel,95,gplearn,rf,1.0
3396,steel,96,gplearn,rf,1.0
3397,steel,97,gplearn,rf,0.9366666666666666
3398,steel,98,gplearn,rf,1.0
3399,steel,99,gplearn,rf,0.9308333333333332
3400,steel,0,gplearn,mlp,1.0
3401,steel,1,gplearn,mlp,0.9641666666666666
3402,steel,2,gplearn,mlp,0.9991666666666666
3403,steel,3,gplearn,mlp,1.0
3404,steel,4,gplearn,mlp,0.9983333333333332
3405,steel,5,gplearn,mlp,1.0
3406,steel,6,gplearn,mlp,0.9983333333333332
3407,steel,7,gplearn,mlp,1.0
3408,steel,8,gplearn,mlp,0.9883333333333332
3409,steel,9,gplearn,mlp,1.0
3410,steel,10,gplearn,mlp,0.9375
3411,steel,11,gplearn,mlp,0.9391666666666668
3412,steel,12,gplearn,mlp,0.9525
3413,steel,13,gplearn,mlp,0.9641666666666666
3414,steel,14,gplearn,mlp,0.9591666666666666
3415,steel,15,gplearn,mlp,0.9358333333333332
3416,steel,16,gplearn,mlp,1.0
3417,steel,17,gplearn,mlp,1.0
3418,steel,18,gplearn,mlp,1.0
3419,steel,19,gplearn,mlp,1.0
3420,steel,20,gplearn,mlp,1.0
3421,steel,21,gplearn,mlp,0.9175
3422,steel,22,gplearn,mlp,0.9208333333333332
3423,steel,23,gplearn,mlp,1.0
3424,steel,24,gplearn,mlp,0.9408333333333332
3425,steel,25,gplearn,mlp,1.0
3426,steel,26,gplearn,mlp,1.0
3427,steel,27,gplearn,mlp,1.0
3428,steel,28,gplearn,mlp,0.93
3429,steel,29,gplearn,mlp,1.0
3430,steel,30,gplearn,mlp,1.0
3431,steel,31,gplearn,mlp,0.9641666666666666
3432,steel,32,gplearn,mlp,0.9325
3433,steel,33,gplearn,mlp,0.9375
3434,steel,34,gplearn,mlp,0.9083333333333332
3435,steel,35,gplearn,mlp,1.0
3436,steel,36,gplearn,mlp,0.9991666666666666
3437,steel,37,gplearn,mlp,0.9433333333333334
3438,steel,38,gplearn,mlp,0.9758333333333332
3439,steel,39,gplearn,mlp,1.0
3440,steel,40,gplearn,mlp,1.0
3441,steel,41,gplearn,mlp,0.9675
3442,steel,42,gplearn,mlp,1.0
3443,steel,43,gplearn,mlp,1.0
3444,steel,44,gplearn,mlp,1.0
3445,steel,45,gplearn,mlp,1.0
3446,steel,46,gplearn,mlp,0.92
3447,steel,47,gplearn,mlp,1.0
3448,steel,48,gplearn,mlp,1.0
3449,steel,49,gplearn,mlp,1.0
3450,steel,50,gplearn,mlp,1.0
3451,steel,51,gplearn,mlp,0.9625
3452,steel,52,gplearn,mlp,0.9875
3453,steel,53,gplearn,mlp,0.925
3454,steel,54,gplearn,mlp,1.0
3455,steel,55,gplearn,mlp,0.985
3456,steel,56,gplearn,mlp,0.9825
3457,steel,57,gplearn,mlp,1.0
3458,steel,58,gplearn,mlp,1.0
3459,steel,59,gplearn,mlp,1.0
3460,steel,60,gplearn,mlp,0.9425
3461,steel,61,gplearn,mlp,1.0
3462,steel,62,gplearn,mlp,0.9825
3463,steel,63,gplearn,mlp,1.0
3464,steel,64,gplearn,mlp,1.0
3465,steel,65,gplearn,mlp,0.9508333333333332
3466,steel,66,gplearn,mlp,0.9591666666666666
3467,steel,67,gplearn,mlp,0.9591666666666666
3468,steel,68,gplearn,mlp,0.9633333333333334
3469,steel,69,gplearn,mlp,0.9983333333333332
3470,steel,70,gplearn,mlp,0.9641666666666666
3471,steel,71,gplearn,mlp,1.0
3472,steel,72,gplearn,mlp,1.0
3473,steel,73,gplearn,mlp,0.9475
3474,steel,74,gplearn,mlp,0.9883333333333332
3475,steel,75,gplearn,mlp,1.0
3476,steel,76,gplearn,mlp,1.0
3477,steel,77,gplearn,mlp,0.935
3478,steel,78,gplearn,mlp,0.9991666666666666
3479,steel,79,gplearn,mlp,1.0
3480,steel,80,gplearn,mlp,1.0
3481,steel,81,gplearn,mlp,1.0
3482,steel,82,gplearn,mlp,1.0
3483,steel,83,gplearn,mlp,0.9308333333333332
3484,steel,84,gplearn,mlp,1.0
3485,steel,85,gplearn,mlp,0.9366666666666666
3486,steel,86,gplearn,mlp,0.9991666666666666
3487,steel,87,gplearn,mlp,0.9275
3488,steel,88,gplearn,mlp,1.0
3489,steel,89,gplearn,mlp,0.9208333333333332
3490,steel,90,gplearn,mlp,0.9991666666666666
3491,steel,91,gplearn,mlp,0.9975
3492,steel,92,gplearn,mlp,1.0
3493,steel,93,gplearn,mlp,1.0
3494,steel,94,gplearn,mlp,0.9825
3495,steel,95,gplearn,mlp,1.0
3496,steel,96,gplearn,mlp,1.0
3497,steel,97,gplearn,mlp,0.9166666666666666
3498,steel,98,gplearn,mlp,1.0
3499,steel,99,gplearn,mlp,0.9533333333333334
3500,steel,0,gplearn,sgdc,0.9875
3501,steel,1,gplearn,sgdc,0.999
3502,steel,2,gplearn,sgdc,1.0
3503,steel,3,gplearn,sgdc,1.0
3504,steel,4,gplearn,sgdc,1.0
3505,steel,5,gplearn,sgdc,1.0
3506,steel,6,gplearn,sgdc,0.9358333333333332
3507,steel,7,gplearn,sgdc,1.0
3508,steel,8,gplearn,sgdc,1.0
3509,steel,9,gplearn,sgdc,1.0
3510,steel,10,gplearn,sgdc,0.993
3511,steel,11,gplearn,sgdc,0.8333333333333334
3512,steel,12,gplearn,sgdc,0.9383333333333334
3513,steel,13,gplearn,sgdc,0.9641666666666666
3514,steel,14,gplearn,sgdc,0.995
3515,steel,15,gplearn,sgdc,0.995
3516,steel,16,gplearn,sgdc,0.9991666666666666
3517,steel,17,gplearn,sgdc,1.0
3518,steel,18,gplearn,sgdc,1.0
3519,steel,19,gplearn,sgdc,1.0
3520,steel,20,gplearn,sgdc,1.0
3521,steel,21,gplearn,sgdc,0.955
3522,steel,22,gplearn,sgdc,0.981
3523,steel,23,gplearn,sgdc,0.945
3524,steel,24,gplearn,sgdc,0.992
3525,steel,25,gplearn,sgdc,1.0
3526,steel,26,gplearn,sgdc,1.0
3527,steel,27,gplearn,sgdc,1.0
3528,steel,28,gplearn,sgdc,0.998
3529,steel,29,gplearn,sgdc,1.0
3530,steel,30,gplearn,sgdc,1.0
3531,steel,31,gplearn,sgdc,0.9641666666666666
3532,steel,32,gplearn,sgdc,0.97
3533,steel,33,gplearn,sgdc,0.9825
3534,steel,34,gplearn,sgdc,1.0
3535,steel,35,gplearn,sgdc,1.0
3536,steel,36,gplearn,sgdc,1.0
3537,steel,37,gplearn,sgdc,0.994
3538,steel,38,gplearn,sgdc,1.0
3539,steel,39,gplearn,sgdc,1.0
3540,steel,40,gplearn,sgdc,1.0
3541,steel,41,gplearn,sgdc,0.999
3542,steel,42,gplearn,sgdc,1.0
3543,steel,43,gplearn,sgdc,0.9991666666666666
3544,steel,44,gplearn,sgdc,1.0
3545,steel,45,gplearn,sgdc,1.0
3546,steel,46,gplearn,sgdc,0.9991666666666666
3547,steel,47,gplearn,sgdc,1.0
3548,steel,48,gplearn,sgdc,1.0
3549,steel,49,gplearn,sgdc,1.0
3550,steel,50,gplearn,sgdc,1.0
3551,steel,51,gplearn,sgdc,0.998
3552,steel,52,gplearn,sgdc,1.0
3553,steel,53,gplearn,sgdc,1.0
3554,steel,54,gplearn,sgdc,1.0
3555,steel,55,gplearn,sgdc,1.0
3556,steel,56,gplearn,sgdc,1.0
3557,steel,57,gplearn,sgdc,1.0
3558,steel,58,gplearn,sgdc,1.0
3559,steel,59,gplearn,sgdc,1.0
3560,steel,60,gplearn,sgdc,0.972
3561,steel,61,gplearn,sgdc,1.0
3562,steel,62,gplearn,sgdc,1.0
3563,steel,63,gplearn,sgdc,0.9916666666666668
3564,steel,64,gplearn,sgdc,0.9991666666666666
3565,steel,65,gplearn,sgdc,1.0
3566,steel,66,gplearn,sgdc,0.9266666666666666
3567,steel,67,gplearn,sgdc,0.995
3568,steel,68,gplearn,sgdc,0.996
3569,steel,69,gplearn,sgdc,0.9991666666666666
3570,steel,70,gplearn,sgdc,0.9641666666666666
3571,steel,71,gplearn,sgdc,1.0
3572,steel,72,gplearn,sgdc,1.0
3573,steel,73,gplearn,sgdc,1.0
3574,steel,74,gplearn,sgdc,0.9875
3575,steel,75,gplearn,sgdc,0.9991666666666666
3576,steel,76,gplearn,sgdc,1.0
3577,steel,77,gplearn,sgdc,0.996
3578,steel,78,gplearn,sgdc,1.0
3579,steel,79,gplearn,sgdc,1.0
3580,steel,80,gplearn,sgdc,1.0
3581,steel,81,gplearn,sgdc,1.0
3582,steel,82,gplearn,sgdc,0.9825
3583,steel,83,gplearn,sgdc,0.91
3584,steel,84,gplearn,sgdc,1.0
3585,steel,85,gplearn,sgdc,0.9591666666666666
3586,steel,86,gplearn,sgdc,1.0
3587,steel,87,gplearn,sgdc,0.999
3588,steel,88,gplearn,sgdc,1.0
3589,steel,89,gplearn,sgdc,0.9983333333333332
3590,steel,90,gplearn,sgdc,0.9875
3591,steel,91,gplearn,sgdc,1.0
3592,steel,92,gplearn,sgdc,1.0
3593,steel,93,gplearn,sgdc,1.0
3594,steel,94,gplearn,sgdc,1.0
3595,steel,95,gplearn,sgdc,1.0
3596,steel,96,gplearn,sgdc,1.0
3597,steel,97,gplearn,sgdc,0.992
3598,steel,98,gplearn,sgdc,1.0
3599,steel,99,gplearn,sgdc,0.996
3600,monks,0,gplearn,rf,0.933791917454858
3601,monks,1,gplearn,rf,0.9294926913155632
3602,monks,2,gplearn,rf,0.9208333333333332
3603,monks,3,gplearn,rf,0.8959999999999999
3604,monks,4,gplearn,rf,0.9183147033533964
3605,monks,5,gplearn,rf,0.9783333333333334
3606,monks,6,gplearn,rf,0.92
3607,monks,7,gplearn,rf,0.9183147033533964
3608,monks,8,gplearn,rf,0.9233333333333332
3609,monks,9,gplearn,rf,0.9673258813413586
3610,monks,10,gplearn,rf,0.9108333333333334
3611,monks,11,gplearn,rf,0.9125
3612,monks,12,gplearn,rf,0.938950988822012
3613,monks,13,gplearn,rf,0.9458333333333332
3614,monks,14,gplearn,rf,0.939810834049871
3615,monks,15,gplearn,rf,0.9275
3616,monks,16,gplearn,rf,0.9380911435941528
3617,monks,17,gplearn,rf,0.9216666666666666
3618,monks,18,gplearn,rf,0.9484092863284608
3619,monks,19,gplearn,rf,0.9841666666666666
3620,monks,20,gplearn,rf,0.9346517626827172
3621,monks,21,gplearn,rf,0.955
3622,monks,22,gplearn,rf,0.937231298366294
3623,monks,23,gplearn,rf,0.9380911435941528
3624,monks,24,gplearn,rf,0.9251934651762684
3625,monks,25,gplearn,rf,0.9233333333333332
3626,monks,26,gplearn,rf,0.933791917454858
3627,monks,27,gplearn,rf,0.9566666666666668
3628,monks,28,gplearn,rf,0.9226139294926912
3629,monks,29,gplearn,rf,0.933791917454858
3630,monks,30,gplearn,rf,0.9329320722269993
3631,monks,31,gplearn,rf,0.943250214961307
3632,monks,32,gplearn,rf,0.93
3633,monks,33,gplearn,rf,0.947549441100602
3634,monks,34,gplearn,rf,0.9312123817712812
3635,monks,35,gplearn,rf,0.9621668099742048
3636,monks,36,gplearn,rf,0.9621668099742048
3637,monks,37,gplearn,rf,0.9647463456577816
3638,monks,38,gplearn,rf,0.9108333333333334
3639,monks,39,gplearn,rf,0.92
3640,monks,40,gplearn,rf,0.9243336199484092
3641,monks,41,gplearn,rf,0.947549441100602
3642,monks,42,gplearn,rf,0.9613069647463456
3643,monks,43,gplearn,rf,0.9033333333333332
3644,monks,44,gplearn,rf,0.9208333333333332
3645,monks,45,gplearn,rf,0.91
3646,monks,46,gplearn,rf,0.9158333333333334
3647,monks,47,gplearn,rf,0.9416666666666668
3648,monks,48,gplearn,rf,0.933791917454858
3649,monks,49,gplearn,rf,0.9
3650,monks,50,gplearn,rf,0.9234737747205504
3651,monks,51,gplearn,rf,0.9269131556319864
3652,monks,52,gplearn,rf,0.938950988822012
3653,monks,53,gplearn,rf,0.933791917454858
3654,monks,54,gplearn,rf,0.9544282029234736
3655,monks,55,gplearn,rf,0.9233333333333332
3656,monks,56,gplearn,rf,0.9595872742906276
3657,monks,57,gplearn,rf,0.9312123817712812
3658,monks,58,gplearn,rf,0.94067067927773
3659,monks,59,gplearn,rf,0.9383333333333334
3660,monks,60,gplearn,rf,0.9363714531384352
3661,monks,61,gplearn,rf,0.9329320722269993
3662,monks,62,gplearn,rf,0.9380911435941528
3663,monks,63,gplearn,rf,0.942390369733448
3664,monks,64,gplearn,rf,0.9165950128976784
3665,monks,65,gplearn,rf,0.935
3666,monks,66,gplearn,rf,0.9329320722269993
3667,monks,67,gplearn,rf,0.9355116079105759
3668,monks,68,gplearn,rf,0.9233333333333332
3669,monks,69,gplearn,rf,0.9225
3670,monks,70,gplearn,rf,0.933791917454858
3671,monks,71,gplearn,rf,0.9083333333333332
3672,monks,72,gplearn,rf,0.938950988822012
3673,monks,73,gplearn,rf,0.9613069647463456
3674,monks,74,gplearn,rf,0.9216666666666666
3675,monks,75,gplearn,rf,0.9346517626827172
3676,monks,76,gplearn,rf,0.939810834049871
3677,monks,77,gplearn,rf,0.9277730008598452
3678,monks,78,gplearn,rf,0.9175
3679,monks,79,gplearn,rf,0.9449699054170252
3680,monks,80,gplearn,rf,0.9380911435941528
3681,monks,81,gplearn,rf,0.9346517626827172
3682,monks,82,gplearn,rf,0.9216666666666666
3683,monks,83,gplearn,rf,0.9558333333333332
3684,monks,84,gplearn,rf,0.9533333333333334
3685,monks,85,gplearn,rf,0.933791917454858
3686,monks,86,gplearn,rf,0.9208942390369732
3687,monks,87,gplearn,rf,0.9630266552020637
3688,monks,88,gplearn,rf,0.9355116079105759
3689,monks,89,gplearn,rf,0.9621668099742048
3690,monks,90,gplearn,rf,0.933791917454858
3691,monks,91,gplearn,rf,0.9158333333333334
3692,monks,92,gplearn,rf,0.9191666666666668
3693,monks,93,gplearn,rf,0.9613069647463456
3694,monks,94,gplearn,rf,0.9742046431642304
3695,monks,95,gplearn,rf,0.9621668099742048
3696,monks,96,gplearn,rf,0.9269131556319864
3697,monks,97,gplearn,rf,0.92
3698,monks,98,gplearn,rf,0.933791917454858
3699,monks,99,gplearn,rf,0.9613069647463456
3700,monks,0,gplearn,mlp,0.991
3701,monks,1,gplearn,mlp,0.999
3702,monks,2,gplearn,mlp,0.9033333333333332
3703,monks,3,gplearn,mlp,0.987
3704,monks,4,gplearn,mlp,0.999
3705,monks,5,gplearn,mlp,0.959
3706,monks,6,gplearn,mlp,0.92
3707,monks,7,gplearn,mlp,0.999
3708,monks,8,gplearn,mlp,0.742
3709,monks,9,gplearn,mlp,0.9208942390369732
3710,monks,10,gplearn,mlp,0.9166666666666666
3711,monks,11,gplearn,mlp,0.989
3712,monks,12,gplearn,mlp,0.9819432502149612
3713,monks,13,gplearn,mlp,0.969
3714,monks,14,gplearn,mlp,0.999
3715,monks,15,gplearn,mlp,0.99
3716,monks,16,gplearn,mlp,0.9785038693035254
3717,monks,17,gplearn,mlp,0.9658333333333332
3718,monks,18,gplearn,mlp,0.9828030954428204
3719,monks,19,gplearn,mlp,0.922
3720,monks,20,gplearn,mlp,0.993
3721,monks,21,gplearn,mlp,0.9216666666666666
3722,monks,22,gplearn,mlp,0.937231298366294
3723,monks,23,gplearn,mlp,0.9380911435941528
3724,monks,24,gplearn,mlp,0.9260533104041272
3725,monks,25,gplearn,mlp,0.921
3726,monks,26,gplearn,mlp,0.933791917454858
3727,monks,27,gplearn,mlp,0.999
3728,monks,28,gplearn,mlp,0.9415305245055888
3729,monks,29,gplearn,mlp,0.933791917454858
3730,monks,30,gplearn,mlp,0.939810834049871
3731,monks,31,gplearn,mlp,0.8240000000000001
3732,monks,32,gplearn,mlp,0.995
3733,monks,33,gplearn,mlp,0.9312123817712812
3734,monks,34,gplearn,mlp,0.994
3735,monks,35,gplearn,mlp,0.998
3736,monks,36,gplearn,mlp,0.9647463456577816
